ano,trimestre,categoria,tipo,instituicao,indice,reclamacoes_procedentes,reclamacoes_total,total_clientes
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,DOCK INSTITUIÇÃO DE PAGAMENTO S.A.,,20.0,34.0,2013085.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,EBANX INSTITUICAO DE PAGAMENTOS LTDA.,,27.0,67.0,559116.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,EWALLY INSTITUIÇÃO DE PAGAMENTO S.A.,,2.0,5.0,0.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FACEBOOK INSTITUIÇÃO DE PAGAMENTO DO BRASIL LTDA.,,1.0,2.0,0.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,396.37,352.0,676.0,888045.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"FC FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,15.0,22.0,21602.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,3.0,83736.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,FINAXIS (conglomerado),,0.0,1.0,3907.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FISERV DO BRASIL  INSTITUIÇÃO DE PAGAMENTO LTDA,,0.0,2.0,93.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FITBANK INSTITUIÇÃO DE PAGAMENTOS ELETRÔNICOS S.A.,,4.0,5.0,29083.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FLAGSHIP INSTITUICAO DE PAGAMENTOS LTDA,,1.0,7.0,73806.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FORTBRASIL INSTITUIÇÃO DE PAGAMENTO S/A,,4.0,16.0,624574.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GAZIN (conglomerado),,0.0,1.0,52007.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GENIAL (conglomerado),,9.0,13.0,734186.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GERENCIANET (conglomerado),,8.0,23.0,345269.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GM (conglomerado),,1.0,15.0,221613.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,GRANITO INSTITUIÇÃO DE PAGAMENTO S.A.,,3.0,5.0,60.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GRUPO BONSUCESSO - BS2 (conglomerado),375.26,122.0,215.0,325107.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,GRUPO ZEMA (conglomerado),,1.0,17.0,537686.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,HERVAL - HS (conglomerado),,1.0,11.0,218105.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,HONDA (conglomerado),,6.0,21.0,358758.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,HUB INSTITUIÇÃO DE PAGAMENTO S.A.,3.26,36.0,102.0,11021807.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INDUSTRIAL DO BRASIL (conglomerado),,4.0,19.0,69669.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,INTER (conglomerado),36.9,857.0,1711.0,23219194.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ITAU (conglomerado),15.26,1492.0,6109.0,97712980.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,IUGU INSTITUIÇÃO DE PAGAMENTO S.A.,,8.0,16.0,2365.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,10.0,60391.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,JP MORGAN CHASE (conglomerado),,0.0,1.0,0.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,4.0,319580.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,5.0,12.0,334203.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"LECCA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A",,1.0,6.0,27489.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,M PAGAMENTOS S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,,1.0,13.0,519067.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MASTER (conglomerado),638.66,265.0,512.0,414928.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCADO CRÉDITO (conglomerado),18.07,779.0,1924.0,43102757.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCANTIL DO BRASIL (conglomerado),48.4,279.0,557.0,5764031.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MERCEDES-BENZ (conglomerado),,2.0,8.0,19240.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",4.06,33.0,149.0,8108375.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,MODAL (conglomerado),,25.0,64.0,1789775.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,0.0,1.0,478360.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NEON (conglomerado),11.75,195.0,412.0,16586111.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO,,0.0,23.0,544311.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,NUBANK (conglomerado),6.9,477.0,1946.0,69077761.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,OMNI (conglomerado),,22.0,113.0,4408458.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ORIGINAL (conglomerado),14.35,689.0,1788.0,47994411.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PAGBANK-PAGSEGURO (conglomerado),23.52,652.0,1454.0,27716605.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAGUEVELOZ INSTITUIÇÃO DE PAGAMENTO LTDA.,,8.0,17.0,0.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PARANÁ BANCO (conglomerado),,22.0,168.0,546784.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PARATI - CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,27.0,88.0,95648.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PAYPAL DO BRASIL SERVICOS DE PAGAMENTOS LTDA,189.44,34.0,80.0,179473.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",11.43,106.0,176.0,9273360.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.,,1.0,1.0,0.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PINE (conglomerado),,0.0,3.0,119595.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,PORTO SEGURO (conglomerado),59.1,177.0,408.0,2994558.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO",,12.0,42.0,118063.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.,,0.0,11.0,580387.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,13.0,93.0,5561332.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RECARGAPAY (conglomerado),7.01,53.0,100.0,7559390.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RENDIMENTO (conglomerado),,2.0,18.0,259475.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,REPOM S.A.,,2.0,2.0,270013.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,RODOBENS (conglomerado),,2.0,17.0,27298.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SAFRA (conglomerado),63.88,369.0,1052.0,5775583.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SANTANDER (conglomerado),21.05,1306.0,6018.0,62028657.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS",,0.0,6.0,11724.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SENFF (conglomerado),,5.0,22.0,474751.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SF3 CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.",,0.0,1.0,19076.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SHPP BRASIL INSTITUIÇÃO DE PAGAMENTO E SERVIÇOS DE PAGAMENTOS LTDA.,,21.0,76.0,0.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SICREDI (conglomerado),,0.0,1.0,7410928.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SINOSSERRA (conglomerado),,2.0,3.0,9868.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SOCIAL BANK BANCO MÚLTIPLO S/A,,7.0,9.0,1258.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,SOCIAL BANK INSTITUIÇÃO DE PAGAMENTO S.A,,4.0,5.0,301235.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,27.0,56.0,2471.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SOFISA (conglomerado),,23.0,67.0,672226.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,,0.0,1.0,771.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,STONE (conglomerado),14.82,42.0,160.0,2832151.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,STRIPE BRASIL SOLUCOES DE PAGAMENTO INSTITUICAO DE PAGAMENTO LTDA,,0.0,4.0,74.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,SUMUP (conglomerado),,10.0,20.0,113.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,U4C INSTITUIÇÃO DE PAGAMENTO S.A.,,3.0,7.0,0.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,2.0,8.0,467431.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VOITER (conglomerado),,1.0,3.0,265635.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VOLKSWAGEN (conglomerado),,14.0,84.0,325412.0
2022,4º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VOTORANTIM (conglomerado),13.05,190.0,528.0,14551717.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,VR (conglomerado),,0.0,2.0,77.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,WESTERN UNION (conglomerado),,5.0,9.0,1.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,WILL (conglomerado),36.34,134.0,280.0,3686960.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,XP (conglomerado),85.29,118.0,167.0,1383442.0
2022,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,YAMAHA MOTOR (conglomerado),,1.0,12.0,191613.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ABC-BRASIL (conglomerado),,6.0,16.0,64343.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO,32.53,154.0,264.0,4733146.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ACG INSTITUIÇÃO DE PAGAMENTO S.A.,,2.0,2.0,52498.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AFINZ (conglomerado),,16.0,82.0,448382.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AGIBANK (conglomerado),87.85,184.0,634.0,2094424.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,4.0,11.0,566952.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,0.0,1.0,31961.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ALFA (conglomerado),,10.0,33.0,434430.0
2023,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,AME DIGITAL (conglomerado),4.53,147.0,325.0,32410096.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ANDBANK (conglomerado),,0.0,7.0,52096.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,ASAAS (conglomerado),,12.0,61.0,530769.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO ARBI S.A.,,20.0,35.0,192451.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO B3 S.A.,,0.0,1.0,1287.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO CNH INDUSTRIAL CAPITAL S.A.,,1.0,1.0,30751.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO CSF S.A.,8.65,72.0,213.0,8314091.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DA AMAZONIA S.A.,,3.0,9.0,594332.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DE LA NACION ARGENTINA,,0.0,2.0,275.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DE LAGE LANDEN BRASIL S.A.,,0.0,1.0,37165.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DIGIMAIS S.A.,187.09,51.0,132.0,272596.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DO ESTADO DE SERGIPE S.A.,28.37,32.0,84.0,1127678.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DO ESTADO DO PARÁ S.A.,44.16,45.0,80.0,1018860.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO DO NORDESTE DO BRASIL S.A.,,3.0,56.0,9476405.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO FATOR S.A.,,0.0,2.0,167.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO FIBRA S.A.,,3.0,5.0,164041.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO FIDIS S/A,,1.0,2.0,1421.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO HSBC S.A.,,0.0,9.0,4236.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO INBURSA S.A.,,27.0,44.0,46891.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO JOHN DEERE S.A.,,0.0,5.0,13986.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO LUSO BRASILEIRO S.A.,,1.0,1.0,3739.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO OURINVEST S.A.,,11.0,22.0,370087.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO PACCAR S.A.,,0.0,2.0,1110.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO PAULISTA S.A.,,8.0,13.0,96979.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO RIBEIRAO PRETO S.A.,,0.0,2.0,5016.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO SEMEAR S.A.,,2.0,7.0,304475.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANCO SICOOB (conglomerado),7.91,49.0,152.0,6191619.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO TOPÁZIO S.A.,,4.0,19.0,12707.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANCO TOYOTA DO BRASIL S.A. (conglomerado),,1.0,13.0,155619.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO TRIANGULO S.A.,,5.0,28.0,1752326.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO XCMG BRASIL S.A.,,0.0,2.0,231.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANESTES (conglomerado),,17.0,47.0,1393196.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BANRISUL (conglomerado),6.68,35.0,315.0,5232565.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BARIGUI (conglomerado),,19.0,58.0,360181.0
2023,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BB (conglomerado),8.59,637.0,3751.0,74150080.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BBC (conglomerado),,4.0,9.0,7061.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BBVA BRASIL BANCO DE INVESTIMENTO S.A.,,0.0,1.0,0.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,1.0,2.0,213541.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BEETELLERPAY INSTITUICAO DE PAGAMENTO LTDA,,0.0,1.0,0.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BMG (conglomerado),63.04,813.0,1908.0,12894925.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BMW (conglomerado),,2.0,7.0,34135.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BNP PARIBAS (conglomerado),41.87,72.0,442.0,1719497.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BNQI - FINANCEIRO (conglomerado),11.97,78.0,127.0,6512048.0
2023,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BRADESCO (conglomerado),23.05,2390.0,7785.0,103666074.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BRB (conglomerado),44.83,279.0,746.0,6222360.0
2023,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,BTG PACTUAL/BANCO PAN (conglomerado),71.87,1608.0,3112.0,22371033.0
2023,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,C6 BANK (conglomerado),29.09,733.0,2783.0,25197319.0
2023,1º,"Top 15 - Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado),11.25,1687.0,6183.0,149855561.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CAIXA GERAL (conglomerado),,0.0,2.0,1064.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"CALCRED S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,2.0,4.0,135369.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",,3.0,6.0,55750.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Conglomerado,CCB (conglomerado),,2.0,32.0,149473.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,CELCOIN INSTITUICAO DE PAGAMENTO S.A.,,15.0,36.0,0.0
2023,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS",,0.0,1.0,116243.0
