ano,trimestre,instituicao,irregularidade,reclamacoes_procedentes,reclamacoes_total
2017,2º,BANCO DO NORDESTE DO BRASIL S.A.,Outras irregularidades relacionadas a cheques,0.0,1.0
2017,2º,BANCO DO NORDESTE DO BRASIL S.A.,Reclamações relacionadas a assuntos diversos,0.0,3.0
2017,2º,BANCO DO NORDESTE DO BRASIL S.A.,Renegociação de dívida (exceto cartão de crédito),0.0,7.0
2017,2º,BANCO DO NORDESTE DO BRASIL S.A.,Renegociação de dívidas/encargos relacionadas a cartão de crédito,0.0,1.0
2017,2º,BANCO DO NORDESTE DO BRASIL S.A.,Restrições cadastrais,0.0,3.0
2017,2º,BANCO DO NORDESTE DO BRASIL S.A.,Tempo de espera em fila,0.0,1.0
2017,2º,BANCO DO NORDESTE DO BRASIL S.A.,Terminais eletrônicos e internet,0.0,3.0
2017,2º,BANCO FIBRA S.A.,Cobranças diversas em operação de crédito consignado,0.0,1.0
2017,2º,BANCO FIBRA S.A.,Concessão de crédito consignado sem a formalização do título adequado,0.0,1.0
2017,2º,BANCO FIBRA S.A.,Dificuldade na liberação ou substituição de bem,0.0,2.0
2017,2º,BANCO FIBRA S.A.,Dificuldade para efetuar resgate antecipado de aplicação,0.0,1.0
2017,2º,BANCO FIBRA S.A.,Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,0.0,1.0
2017,2º,BANCO FIBRA S.A.,Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado,1.0,2.0
2017,2º,BANCO FIBRA S.A.,"Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.",0.0,1.0
2017,2º,BANCO FIBRA S.A.,Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado,0.0,1.0
2017,2º,BANCO FIBRA S.A.,Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural),1.0,1.0
2017,2º,BANCO FIBRA S.A.,"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada",1.0,4.0
2017,2º,BANCO FIBRA S.A.,Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0.0,1.0
2017,2º,BANCO FIBRA S.A.,"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços, exceto as relacionadas a cartão de crédito, cartão de débito, internet banking e ATMe serviços",1.0,1.0
2017,2º,BANCO FIBRA S.A.,Renegociação de dívida (exceto cartão de crédito),0.0,1.0
2017,2º,BANCO FIBRA S.A.,Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,0.0,3.0
2017,2º,BANCO FIBRA S.A.,Restrições cadastrais,0.0,1.0
2017,2º,BANCO FIDIS S/A,Cobranças diversas,0.0,1.0
2017,2º,BANCO FIDIS S/A,Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0.0,1.0
2017,2º,BANCO FIDIS S/A,Restrições cadastrais,0.0,1.0
2017,2º,BANCO FORD S.A.,Reclamações relacionadas a assuntos diversos,0.0,1.0
2017,2º,BANCO NEON S.A.,Abertura de conta de depósito com documentação falsa,1.0,1.0
2017,2º,BANCO NEON S.A.,Bloqueio de conta,0.0,4.0
2017,2º,BANCO NEON S.A.,Cancelamento de contrato por iniciativa da instituição financeira,0.0,5.0
2017,2º,BANCO NEON S.A.,Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,2.0
2017,2º,BANCO NEON S.A.,Insatisfação com o atendimento prestado por agências,0.0,1.0
2017,2º,BANCO NEON S.A.,Irregularidades relacionadas ao acompanhamento de conta,0.0,1.0
2017,2º,BANCO NEON S.A.,Irregularidades relacionadas ao acompanhamento de conta de pagamento,0.0,1.0
2017,2º,BANCO NEON S.A.,"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços disponibilizados em ATM",1.0,1.0
2017,2º,BANCO NEON S.A.,"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",2.0,2.0
2017,2º,BANCO NEON S.A.,"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito",0.0,1.0
2017,2º,BANCO NEON S.A.,Recusa de produtos ou serviços,0.0,1.0
2017,2º,BANCO NEON S.A.,Terminais eletrônicos e internet,0.0,1.0
2017,2º,BANCO PORTO REAL DE INVESTIMENTOS S.A,Golpe,0.0,1.0
2017,2º,BANCO RABOBANK INTERNATIONAL BRASIL S.A.,"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada",0.0,1.0
2017,2º,BANCO SEMEAR S.A.,Concessão de crédito consignado sem a formalização do título adequado,0.0,1.0
2017,2º,BANCO SEMEAR S.A.,Insatisfação com o atendimento prestado por agências,0.0,1.0
2017,2º,BANCO SEMEAR S.A.,"Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário",0.0,1.0
2017,2º,BANCO SEMEAR S.A.,Reclamações relacionadas a assuntos diversos,0.0,1.0
2017,2º,BANCO SEMEAR S.A.,Recusa de produtos ou serviços,0.0,1.0
2017,2º,BANCO TOPÁZIO S.A.,Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,0.0,1.0
2017,2º,BANCO TOPÁZIO S.A.,Outros assuntos não regulados relacionados a cartão de crédito,0.0,6.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,Cobranças diversas,0.0,1.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,Falta de transparência na redação de documentos,0.0,1.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,2.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,"Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário",0.0,2.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),0.0,1.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,Juros,0.0,1.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada,1.0,1.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,Renegociação de dívida (exceto cartão de crédito),0.0,2.0
2017,2º,BANCO TOYOTA DO BRASIL S.A.,"Utilização incorreta da taxa de desconto no cálculo do valor presente relacionadas às demais operações de crédito, exceto as de crédito consignado e de financiamento imobiliário",0.0,1.0
2017,2º,BANCO TRIANGULO S.A.,Ausência de título adequado relativo a cartão de crédito,4.0,5.0
2017,2º,BANCO TRIANGULO S.A.,Cobranças diversas,0.0,1.0
2017,2º,BANCO TRIANGULO S.A.,Concessão de crédito (exceto consignado) sem a formalização do título adequado,1.0,2.0
2017,2º,BANCO TRIANGULO S.A.,Descumprimento de prazo de resposta da reclamação registrada no BCB,0.0,1.0
2017,2º,BANCO TRIANGULO S.A.,Encaminhamento de instrumentos de pagamento não solicitados,1.0,1.0
2017,2º,BANCO TRIANGULO S.A.,Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,2.0,3.0
2017,2º,BANCO TRIANGULO S.A.,Irregularidades relacionadas ao fornecimento de documentos relativos a cartão de crédito,0.0,1.0
2017,2º,BANCO TRIANGULO S.A.,"Irregularidades relacionadas ao fornecimento de outros documentos, exceto os relativos a cartão de crédito, contratos e liquidação antecipada",0.0,1.0
2017,2º,BANCO TRIANGULO S.A.,Irregularidades relacionadas ao Sistema de Informações de Crédito do Banco Central (SCR),3.0,4.0
2017,2º,BANCO TRIANGULO S.A.,Irregularidades relacionadas à liquidação de documentos (exceto cheques),0.0,1.0
2017,2º,BANCO TRIANGULO S.A.,"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",0.0,1.0
2017,2º,BANCO TRIANGULO S.A.,Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada,1.0,1.0
2017,2º,BANCO TRIANGULO S.A.,Outros assuntos não regulados relacionados a cartão de crédito,0.0,2.0
2017,2º,BANCOOB (conglomerado),Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento,1.0,1.0
2017,2º,BANCOOB (conglomerado),Bloqueio de cartão de crédito,0.0,3.0
2017,2º,BANCOOB (conglomerado),Cobrança irregular de tarifa por serviços não contratados,0.0,1.0
2017,2º,BANCOOB (conglomerado),Cobranças diversas em operação de crédito consignado,0.0,1.0
2017,2º,BANCOOB (conglomerado),Descumprimento contratual,0.0,1.0
2017,2º,BANCOOB (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,0.0,1.0
2017,2º,BANCOOB (conglomerado),Débito em conta de depósito não autorizado pelo cliente,1.0,1.0
2017,2º,BANCOOB (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,1.0,3.0
2017,2º,BANCOOB (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,2.0
2017,2º,BANCOOB (conglomerado),Insatisfação com o atendimento prestado por agências,0.0,3.0
2017,2º,BANCOOB (conglomerado),"Irregularidades relacionadas ao fornecimento de contratos de operações de crédito de outras modalidades, exceto crédito consignado, financiamento imobiliário e cartão de crédito.",0.0,1.0
2017,2º,BANCOOB (conglomerado),Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural),0.0,1.0
2017,2º,BANCOOB (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),0.0,2.0
2017,2º,BANCOOB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de crédito",0.0,4.0
2017,2º,BANCOOB (conglomerado),"Irregularidades relativas a integridade, confiabilidade, segurança, sigilo ou legitimidade das operações e serviços relacionados a cartões de débito",1.0,1.0
2017,2º,BANCOOB (conglomerado),Não liberação de margem consignável (exceto cartão de crédito consignável),0.0,2.0
2017,2º,BANCOOB (conglomerado),Outros assuntos não regulados relacionados a cartão de crédito,0.0,5.0
2017,2º,BANCOOB (conglomerado),Reclamações relacionadas a assuntos diversos,0.0,8.0
2017,2º,BANCOOB (conglomerado),Renegociação de dívida (exceto cartão de crédito),0.0,2.0
2017,2º,BANCOOB (conglomerado),Renegociação de dívidas/encargos relacionadas a cartão de crédito,0.0,1.0
2017,2º,BANCOOB (conglomerado),Restrição à realização de portabilidade de operações de crédito consignado relativas a pessoas naturais,0.0,9.0
2017,2º,BANCOOB (conglomerado),Terminais eletrônicos e internet,0.0,3.0
2017,2º,BANCOOB (conglomerado),Venda casada,0.0,1.0
2017,2º,BANESTES (conglomerado),Ausência de cláusula contratual prevendo a opção pela utilização de serviços e tarifas individualizados ou por pacote de serviços,1.0,1.0
2017,2º,BANESTES (conglomerado),Bloqueio de conta,0.0,1.0
2017,2º,BANESTES (conglomerado),Cartões de débito,0.0,2.0
2017,2º,BANESTES (conglomerado),Cobrança irregular de tarifa por serviços não contratados,1.0,1.0
2017,2º,BANESTES (conglomerado),Cobranças diversas,0.0,1.0
2017,2º,BANESTES (conglomerado),Débito em conta de depósito não autorizado pelo cliente,2.0,4.0
2017,2º,BANESTES (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,1.0
2017,2º,BANESTES (conglomerado),Insatisfação com o atendimento prestado por agências,0.0,2.0
2017,2º,BANESTES (conglomerado),Irregularidades envolvendo a abertura de conta-salário,1.0,1.0
2017,2º,BANESTES (conglomerado),Irregularidades relacionadas ao fornecimento de informações sobre operações de crédito consignado (pessoa natural),1.0,1.0
2017,2º,BANESTES (conglomerado),Irregularidades relacionadas à liquidação de documentos (exceto cheques),1.0,1.0
2017,2º,BANESTES (conglomerado),Oferta ou prestação de informação a respeito de produtos e serviços de forma inadequada,1.0,1.0
2017,2º,BANESTES (conglomerado),Prestação de serviço de forma irregular em conta-salário,3.0,4.0
2017,2º,BANESTES (conglomerado),Reclamações relacionadas a assuntos diversos,0.0,3.0
2017,2º,BANESTES (conglomerado),Recusa de cancelamento de pacote de serviços,1.0,1.0
2017,2º,BANESTES (conglomerado),Recusa de produtos ou serviços,0.0,1.0
2017,2º,BANESTES (conglomerado),Recusa ou dificuldade de acesso aos canais de atendimento convencionais,6.0,6.0
2017,2º,BANESTES (conglomerado),Renegociação de dívida (exceto cartão de crédito),0.0,1.0
2017,2º,BANESTES (conglomerado),Restrições cadastrais,0.0,1.0
2017,2º,BANESTES (conglomerado),Tempo de espera em fila,0.0,1.0
2017,2º,BANIF (conglomerado),Dificuldade na liberação ou substituição de bem,0.0,3.0
2017,2º,BANIF (conglomerado),Renegociação de dívida (exceto cartão de crédito),0.0,2.0
2017,2º,BANRISUL (conglomerado),Ausência de informações sobre as regras de funcionamento nos contratos de cartões de crédito ou seu descumprimento,0.0,2.0
2017,2º,BANRISUL (conglomerado),Bloqueio de conta,0.0,1.0
2017,2º,BANRISUL (conglomerado),Bloqueio de margem consignável sem liberação do empréstimo (exceto cartão de crédito consignável),0.0,3.0
2017,2º,BANRISUL (conglomerado),Bloqueio de margem consignável sem utilização do crédito pelo cliente - Cartão de crédito consignável,0.0,2.0
2017,2º,BANRISUL (conglomerado),Cancelamento de contrato a pedido do cliente não atendido,0.0,2.0
2017,2º,BANRISUL (conglomerado),Cobrança irregular de tarifa de serviço prioritário (exceto cartão de crédito),1.0,4.0
2017,2º,BANRISUL (conglomerado),Cobrança irregular de tarifa diferenciada em cartão de crédito,1.0,1.0
2017,2º,BANRISUL (conglomerado),Cobrança irregular de tarifa por serviços não contratados,0.0,1.0
2017,2º,BANRISUL (conglomerado),Cobranças diversas,0.0,3.0
2017,2º,BANRISUL (conglomerado),Cobranças diversas em operação de crédito consignado,0.0,33.0
2017,2º,BANRISUL (conglomerado),Concessão de crédito (exceto consignado) sem a formalização do título adequado,0.0,1.0
2017,2º,BANRISUL (conglomerado),Concessão de crédito consignado mediante a formalização de título adequado com base em documentação falsa,5.0,16.0
2017,2º,BANRISUL (conglomerado),Concessão de crédito consignado sem a formalização do título adequado,2.0,8.0
2017,2º,BANRISUL (conglomerado),Descumprimento contratual,0.0,11.0
2017,2º,BANRISUL (conglomerado),Descumprimento de ordem judicial,0.0,1.0
2017,2º,BANRISUL (conglomerado),Descumprimento de prazo de resposta da reclamação registrada no BCB,0.0,8.0
2017,2º,BANRISUL (conglomerado),Débito em conta de depósito não autorizado pelo cliente,1.0,6.0
2017,2º,BANRISUL (conglomerado),Dificuldade na liberação ou substituição de bem,0.0,1.0
2017,2º,BANRISUL (conglomerado),Falta de transparência na redação de documentos,1.0,2.0
2017,2º,BANRISUL (conglomerado),Inclusão de dados incorretos no CCS (Cadastro de Clientes do Sistema Financeiro Nacional),0.0,1.0
2017,2º,BANRISUL (conglomerado),Insatisfação com a resposta recebida da instituição financeira referente à reclamação registrada no BCB,1.0,16.0
2017,2º,BANRISUL (conglomerado),Insatisfação com o atendimento prestado pelo SAC ou Central de Relacionamento,0.0,15.0
2017,2º,BANRISUL (conglomerado),Insatisfação com o atendimento prestado por agências,0.0,11.0
2017,2º,BANRISUL (conglomerado),Irregularidades envolvendo a abertura de conta-salário,3.0,8.0
2017,2º,BANRISUL (conglomerado),Irregularidades no processo de encerramento de conta de depósitos à vista,0.0,3.0
2017,2º,BANRISUL (conglomerado),Irregularidades relacionadas a cédulas ou moedas,0.0,1.0
2017,2º,BANRISUL (conglomerado),Irregularidades relacionadas a registros no Cadastro de Emitentes de Cheques sem Fundos (CCF),1.0,3.0
2017,2º,BANRISUL (conglomerado),Irregularidades relacionadas ao acompanhamento de conta,0.0,1.0
2017,2º,BANRISUL (conglomerado),Irregularidades relacionadas ao atendimento da Ouvidoria,0.0,2.0
2017,2º,BANRISUL (conglomerado),Irregularidades relacionadas ao Custo Efetivo Total (CET) de operação de crédito,4.0,4.0
2017,2º,BANRISUL (conglomerado),Irregularidades relacionadas ao fornecimento de contratos de operações de crédito consignado,1.0,12.0
2017,2º,BANRISUL (conglomerado),"Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de demais operações de operações de crédito, exceto consignado e financiamento imobiliário",1.0,1.0
2017,2º,BANRISUL (conglomerado),Irregularidades relacionadas ao fornecimento de documento para liquidação antecipada de operações de crédito consignado,10.0,54.0
